team_name,strategy_name,seed,calendar_hour,pos_x,pos_y,fitness
overlapping,synchronic,41,17,-67,71,-9430
overlapping,synchronic,41,18,-57,76,-8925
overlapping,synchronic,41,19,-57,76,-8925
overlapping,synchronic,41,20,-54,78,-8900
overlapping,synchronic,41,21,-48,71,-7245
overlapping,synchronic,41,22,-41,71,-6622
overlapping,synchronic,41,23,-36,66,-5552
overlapping,synchronic,41,24,-36,66,-5552
overlapping,synchronic,41,25,-36,66,-5552
overlapping,synchronic,41,26,-32,63,-4893
overlapping,synchronic,41,27,-28,58,-4048
overlapping,synchronic,41,28,-28,58,-4048
overlapping,synchronic,41,29,-28,58,-4048
overlapping,synchronic,41,30,-28,52,-3388
overlapping,synchronic,41,31,-20,55,-3325
overlapping,synchronic,41,32,-11,50,-2521
overlapping,synchronic,41,33,-11,50,-2521
overlapping,synchronic,41,34,-11,50,-2521
overlapping,synchronic,41,35,-11,50,-2521
overlapping,synchronic,41,36,-11,50,-2521
overlapping,synchronic,41,37,-11,50,-2521
overlapping,synchronic,41,38,-11,50,-2521
overlapping,synchronic,41,39,-11,50,-2521
overlapping,synchronic,41,40,-6,45,-1961
overlapping,synchronic,41,41,-6,45,-1961
overlapping,synchronic,41,42,-6,45,-1961
overlapping,synchronic,41,43,-6,45,-1961
overlapping,synchronic,41,44,-9,43,-1830
overlapping,synchronic,41,45,-9,43,-1830
overlapping,synchronic,41,46,-9,43,-1830
overlapping,synchronic,41,47,-11,41,-1702
overlapping,synchronic,41,48,-2,39,-1425
overlapping,synchronic,41,49,-2,39,-1425
overlapping,synchronic,42,0,-94,101,-18937
overlapping,synchronic,42,1,-96,93,-17765
overlapping,synchronic,42,2,-94,94,-17572
overlapping,synchronic,42,3,-92,91,-16645
overlapping,synchronic,42,4,-83,87,-14358
overlapping,synchronic,42,5,-78,84,-13040
overlapping,synchronic,42,6,-78,84,-13040
overlapping,synchronic,42,7,-74,86,-12772
overlapping,synchronic,42,8,-67,88,-12133
overlapping,synchronic,42,9,-67,88,-12133
overlapping,synchronic,42,10,-67,88,-12133
overlapping,synchronic,42,11,-67,88,-12133
overlapping,synchronic,42,12,-62,84,-10800
overlapping,synchronic,42,13,-59,85,-10606
overlapping,synchronic,42,14,-59,85,-10606
overlapping,synchronic,42,15,-53,80,-9109
overlapping,synchronic,42,16,-53,80,-9109
overlapping,synchronic,42,17,-53,80,-9109
overlapping,synchronic,42,18,-44,74,-7312
overlapping,synchronic,42,19,-36,70,-6096
overlapping,synchronic,42,20,-41,67,-6070
overlapping,synchronic,42,21,-38,61,-5065
overlapping,synchronic,42,22,-38,61,-5065
overlapping,synchronic,42,23,-37,55,-4294
overlapping,synchronic,42,24,-37,55,-4294
overlapping,synchronic,42,25,-37,55,-4294
overlapping,synchronic,42,26,-37,55,-4294
overlapping,synchronic,42,27,-37,55,-4294
overlapping,synchronic,42,28,-37,55,-4294
overlapping,synchronic,42,29,-37,55,-4294
overlapping,synchronic,42,30,-37,55,-4294
overlapping,synchronic,42,31,-37,55,-4294
overlapping,synchronic,42,32,-38,46,-3460
overlapping,synchronic,42,33,-31,42,-2625
overlapping,synchronic,42,34,-29,40,-2341
overlapping,synchronic,42,35,-29,40,-2341
overlapping,synchronic,42,36,-29,40,-2341
overlapping,synchronic,42,37,-31,35,-2086
overlapping,synchronic,42,38,-38,27,-2073
overlapping,synchronic,42,39,-38,27,-2073
overlapping,synchronic,42,40,-34,29,-1897
overlapping,synchronic,42,41,-34,29,-1897
overlapping,synchronic,42,42,-37,23,-1798
overlapping,synchronic,42,43,-37,23,-1798
overlapping,synchronic,42,44,-37,23,-1798
overlapping,synchronic,42,45,-37,23,-1798
overlapping,synchronic,42,46,-37,23,-1798
overlapping,synchronic,42,47,-36,16,-1452
overlapping,synchronic,42,48,-36,16,-1452
overlapping,synchronic,42,49,-27,15,-854
overlapping,synchronic,43,0,-100,100,-19900
overlapping,synchronic,43,1,-100,100,-19900
overlapping,synchronic,43,2,-100,91,-18181
overlapping,synchronic,43,3,-100,91,-18181
overlapping,synchronic,43,4,-101,87,-17670
overlapping,synchronic,43,5,-101,87,-17670
overlapping,synchronic,43,6,-102,85,-17529
overlapping,synchronic,43,7,-101,85,-17326
overlapping,synchronic,43,8,-101,85,-17326
overlapping,synchronic,43,9,-92,80,-14764
overlapping,synchronic,43,10,-92,80,-14764
overlapping,synchronic,43,11,-92,76,-14140
overlapping,synchronic,43,12,-92,76,-14140
overlapping,synchronic,43,13,-87,77,-13398
overlapping,synchronic,43,14,-87,77,-13398
overlapping,synchronic,43,15,-83,79,-13030
overlapping,synchronic,43,16,-83,79,-13030
overlapping,synchronic,43,17,-83,79,-13030
overlapping,synchronic,43,18,-83,79,-13030
overlapping,synchronic,43,19,-79,78,-12225
overlapping,synchronic,43,20,-74,77,-11305
overlapping,synchronic,43,21,-74,77,-11305
overlapping,synchronic,43,22,-74,77,-11305
overlapping,synchronic,43,23,-68,72,-9708
overlapping,synchronic,43,24,-68,72,-9708
overlapping,synchronic,43,25,-62,65,-7969
overlapping,synchronic,43,26,-61,60,-7221
overlapping,synchronic,43,27,-61,60,-7221
overlapping,synchronic,43,28,-61,60,-7221
overlapping,synchronic,43,29,-54,62,-6660
overlapping,synchronic,43,30,-54,62,-6660
overlapping,synchronic,43,31,-54,62,-6660
overlapping,synchronic,43,32,-49,59,-5782
overlapping,synchronic,43,33,-49,59,-5782
overlapping,synchronic,43,34,-45,61,-5646
overlapping,synchronic,43,35,-42,52,-4368
overlapping,synchronic,43,36,-41,44,-3517
overlapping,synchronic,43,37,-42,40,-3264
overlapping,synchronic,43,38,-42,38,-3108
overlapping,synchronic,43,39,-41,37,-2950
overlapping,synchronic,43,40,-35,39,-2646
overlapping,synchronic,43,41,-35,39,-2646
overlapping,synchronic,43,42,-34,35,-2281
overlapping,synchronic,43,43,-34,35,-2281
overlapping,synchronic,43,44,-30,27,-1529
overlapping,synchronic,43,45,-30,27,-1529
overlapping,synchronic,43,46,-26,24,-1152
overlapping,synchronic,43,47,-24,17,-765
overlapping,synchronic,43,48,-24,17,-765
overlapping,synchronic,43,49,-24,17,-765
overlapping,synchronic,44,0,-100,100,-19900
overlapping,synchronic,44,1,-100,100,-19900
overlapping,synchronic,44,2,-97,94,-18145
overlapping,synchronic,44,3,-95,90,-17025
overlapping,synchronic,44,4,-92,83,-15253
overlapping,synchronic,44,5,-88,81,-14205
overlapping,synchronic,44,6,-88,81,-14205
overlapping,synchronic,44,7,-88,81,-14205
overlapping,synchronic,44,8,-84,71,-11997
overlapping,synchronic,44,9,-84,71,-11997
overlapping,synchronic,44,10,-84,71,-11997
overlapping,synchronic,44,11,-84,71,-11997
overlapping,synchronic,44,12,-84,71,-11997
overlapping,synchronic,44,13,-86,64,-11392
overlapping,synchronic,44,14,-77,67,-10318
overlapping,synchronic,44,15,-77,67,-10318
overlapping,synchronic,44,16,-77,67,-10318
overlapping,synchronic,44,17,-77,67,-10318
overlapping,synchronic,44,18,-70,74,-10276
overlapping,synchronic,44,19,-63,68,-8493
overlapping,synchronic,44,20,-63,68,-8493
overlapping,synchronic,44,21,-57,59,-6630
overlapping,synchronic,44,22,-51,60,-6101
overlapping,synchronic,44,23,-45,63,-5894
overlapping,synchronic,44,24,-45,63,-5894
overlapping,synchronic,44,25,-45,63,-5894
overlapping,synchronic,44,26,-40,61,-5221
overlapping,synchronic,44,27,-37,56,-4405
overlapping,synchronic,44,28,-37,56,-4405
overlapping,synchronic,44,29,-37,56,-4405
overlapping,synchronic,44,30,-38,54,-4260
overlapping,synchronic,44,31,-38,54,-4260
overlapping,synchronic,44,32,-38,54,-4260
overlapping,synchronic,44,33,-45,47,-4134
overlapping,synchronic,44,34,-37,42,-3033
overlapping,synchronic,44,35,-37,42,-3033
overlapping,synchronic,44,36,-37,37,-2638
overlapping,synchronic,44,37,-38,35,-2569
overlapping,synchronic,44,38,-36,33,-2285
overlapping,synchronic,44,39,-36,33,-2285
overlapping,synchronic,44,40,-36,33,-2285
overlapping,synchronic,44,41,-36,33,-2285
overlapping,synchronic,44,42,-36,33,-2285
overlapping,synchronic,44,43,-36,33,-2285
overlapping,synchronic,44,44,-36,33,-2285
overlapping,synchronic,44,45,-36,33,-2285
overlapping,synchronic,44,46,-36,33,-2285
overlapping,synchronic,44,47,-36,33,-2285
overlapping,synchronic,44,48,-36,33,-2285
overlapping,synchronic,44,49,-36,33,-2285
overlapping,synchronic,45,0,-100,100,-19900
overlapping,synchronic,45,1,-94,96,-17952
overlapping,synchronic,45,2,-94,96,-17952
overlapping,synchronic,45,3,-95,94,-17761
overlapping,synchronic,45,4,-98,88,-17248
overlapping,synchronic,45,5,-98,88,-17248
overlapping,synchronic,45,6,-99,82,-16425
overlapping,synchronic,45,7,-97,84,-16365
overlapping,synchronic,45,8,-97,84,-16365
overlapping,synchronic,45,9,-88,87,-15213
overlapping,synchronic,45,10,-88,87,-15213
overlapping,synchronic,45,11,-88,87,-15213
overlapping,synchronic,45,12,-92,81,-14925
overlapping,synchronic,45,13,-92,81,-14925
overlapping,synchronic,45,14,-92,81,-14925
overlapping,synchronic,45,15,-84,86,-14352
overlapping,synchronic,45,16,-84,86,-14352
overlapping,synchronic,45,17,-84,86,-14352
overlapping,synchronic,45,18,-75,84,-12581
overlapping,synchronic,45,19,-75,84,-12581
overlapping,synchronic,45,20,-75,84,-12581
overlapping,synchronic,45,21,-75,84,-12581
overlapping,synchronic,45,22,-75,84,-12581
overlapping,synchronic,45,23,-75,84,-12581
overlapping,synchronic,45,24,-69,88,-12405
overlapping,synchronic,45,25,-67,89,-12310
overlapping,synchronic,45,26,-70,80,-11200
overlapping,synchronic,45,27,-79,71,-11182
overlapping,synchronic,45,28,-76,66,-10032
overlapping,synchronic,45,29,-76,66,-10032
overlapping,synchronic,45,30,-76,66,-10032
overlapping,synchronic,45,31,-76,66,-10032
overlapping,synchronic,45,32,-76,66,-10032
overlapping,synchronic,45,33,-76,66,-10032
overlapping,synchronic,45,34,-71,69,-9702
overlapping,synchronic,45,35,-66,63,-8225
overlapping,synchronic,45,36,-57,69,-7910
overlapping,synchronic,45,37,-57,69,-7910
overlapping,synchronic,45,38,-57,69,-7910
overlapping,synchronic,45,39,-50,67,-6889
overlapping,synchronic,45,40,-46,67,-6505
overlapping,synchronic,45,41,-48,59,-5685
overlapping,synchronic,45,42,-47,59,-5590
overlapping,synchronic,45,43,-47,59,-5590
overlapping,synchronic,45,44,-47,59,-5590
overlapping,synchronic,45,45,-41,61,-5302
overlapping,synchronic,45,46,-43,59,-5230
overlapping,synchronic,45,47,-40,57,-4749
overlapping,synchronic,45,48,-40,57,-4749
overlapping,synchronic,45,49,-40,57,-4749
overlapping,synchronic,46,0,-101,95,-19126
overlapping,synchronic,46,1,-100,88,-17644
overlapping,synchronic,46,2,-94,84,-15792
overlapping,synchronic,46,3,-94,84,-15792
overlapping,synchronic,46,4,-94,81,-15297
overlapping,synchronic,46,5,-94,81,-15297
overlapping,synchronic,46,6,-94,81,-15297
overlapping,synchronic,46,7,-94,81,-15297
overlapping,synchronic,46,8,-92,78,-14448
overlapping,synchronic,46,9,-87,79,-13710
overlapping,synchronic,46,10,-89,71,-12862
overlapping,synchronic,46,11,-89,71,-12862
overlapping,synchronic,46,12,-89,71,-12862
overlapping,synchronic,46,13,-92,63,-12333
overlapping,synchronic,46,14,-89,60,-11421
overlapping,synchronic,46,15,-86,55,-10321
overlapping,synchronic,46,16,-79,62,-9985
overlapping,synchronic,46,17,-77,59,-9310
overlapping,synchronic,46,18,-72,60,-8684
overlapping,synchronic,46,19,-72,60,-8684
overlapping,synchronic,46,20,-72,60,-8684
overlapping,synchronic,46,21,-64,58,-7360
overlapping,synchronic,46,22,-58,60,-6864
overlapping,synchronic,46,23,-51,55,-5526
overlapping,synchronic,46,24,-45,50,-4425
overlapping,synchronic,46,25,-37,50,-3769
overlapping,synchronic,46,26,-32,47,-3133
overlapping,synchronic,46,27,-35,39,-2646
overlapping,synchronic,46,28,-35,39,-2646
overlapping,synchronic,46,29,-35,39,-2646
overlapping,synchronic,46,30,-36,36,-2492
overlapping,synchronic,46,31,-36,36,-2492
overlapping,synchronic,46,32,-33,30,-1889
overlapping,synchronic,46,33,-25,33,-1614
overlapping,synchronic,46,34,-25,33,-1614
overlapping,synchronic,46,35,-19,35,-1486
overlapping,synchronic,46,36,-19,35,-1486
overlapping,synchronic,46,37,-19,35,-1486
overlapping,synchronic,46,38,-24,31,-1437
overlapping,synchronic,46,39,-24,31,-1437
overlapping,synchronic,46,40,-19,33,-1350
overlapping,synchronic,46,41,-19,33,-1350
overlapping,synchronic,46,42,-23,28,-1213
overlapping,synchronic,46,43,-18,19,-585
overlapping,synchronic,46,44,-18,19,-585
overlapping,synchronic,46,45,-12,23,-573
overlapping,synchronic,46,46,-12,23,-573
overlapping,synchronic,46,47,-12,23,-573
overlapping,synchronic,46,48,-5,20,-325
overlapping,synchronic,46,49,-5,20,-325
overlapping,synchronic,47,0,-96,100,-19116
overlapping,synchronic,47,1,-97,97,-18718
overlapping,synchronic,47,2,-94,99,-18537
overlapping,synchronic,47,3,-90,98,-17604
overlapping,synchronic,47,4,-80,96,-15516
overlapping,synchronic,47,5,-80,96,-15516
overlapping,synchronic,47,6,-71,97,-14350
overlapping,synchronic,47,7,-69,96,-13877
overlapping,synchronic,47,8,-61,96,-12837
overlapping,synchronic,47,9,-61,96,-12837
overlapping,synchronic,47,10,-59,88,-11125
overlapping,synchronic,47,11,-54,89,-10737
overlapping,synchronic,47,12,-51,87,-10070
overlapping,synchronic,47,13,-51,87,-10070
overlapping,synchronic,47,14,-47,83,-8998
overlapping,synchronic,47,15,-47,83,-8998
overlapping,synchronic,47,16,-41,78,-7665
overlapping,synchronic,47,17,-41,78,-7665
overlapping,synchronic,47,18,-41,78,-7665
overlapping,synchronic,47,19,-37,77,-7198
overlapping,synchronic,47,20,-39,75,-7046
overlapping,synchronic,47,21,-39,75,-7046
overlapping,synchronic,47,22,-36,76,-6972
overlapping,synchronic,47,23,-32,70,-5824
overlapping,synchronic,47,24,-37,65,-5494
overlapping,synchronic,47,25,-37,62,-5113
overlapping,synchronic,47,26,-40,52,-4204
overlapping,synchronic,47,27,-40,52,-4204
overlapping,synchronic,47,28,-40,52,-4204
overlapping,synchronic,47,29,-36,52,-3900
overlapping,synchronic,47,30,-36,52,-3900
overlapping,synchronic,47,31,-42,44,-3600
overlapping,synchronic,47,32,-42,44,-3600
overlapping,synchronic,47,33,-39,44,-3357
overlapping,synchronic,47,34,-40,39,-3021
overlapping,synchronic,47,35,-40,39,-3021
overlapping,synchronic,47,36,-40,39,-3021
overlapping,synchronic,47,37,-36,40,-2796
overlapping,synchronic,47,38,-36,40,-2796
overlapping,synchronic,47,39,-36,40,-2796
overlapping,synchronic,47,40,-36,40,-2796
overlapping,synchronic,47,41,-36,40,-2796
overlapping,synchronic,47,42,-34,41,-2737
overlapping,synchronic,47,43,-34,41,-2737
overlapping,synchronic,47,44,-31,33,-1950
overlapping,synchronic,47,45,-33,27,-1718
overlapping,synchronic,47,46,-33,27,-1718
overlapping,synchronic,47,47,-31,29,-1702
overlapping,synchronic,47,48,-31,29,-1702
overlapping,synchronic,47,49,-31,29,-1702
overlapping,synchronic,48,0,-92,96,-17580
overlapping,synchronic,48,1,-97,89,-17230
overlapping,synchronic,48,2,-95,87,-16494
overlapping,synchronic,48,3,-95,87,-16494
overlapping,synchronic,48,4,-86,83,-14185
overlapping,synchronic,48,5,-83,85,-14014
overlapping,synchronic,48,6,-77,89,-13750
overlapping,synchronic,48,7,-77,89,-13750
overlapping,synchronic,48,8,-71,84,-11997
overlapping,synchronic,48,9,-71,84,-11997
overlapping,synchronic,48,10,-71,84,-11997
overlapping,synchronic,48,11,-71,84,-11997
overlapping,synchronic,48,12,-71,84,-11997
overlapping,synchronic,48,13,-71,84,-11997
overlapping,synchronic,48,14,-68,78,-10608
overlapping,synchronic,48,15,-65,75,-9750
overlapping,synchronic,48,16,-65,75,-9750
overlapping,synchronic,48,17,-67,67,-8878
overlapping,synchronic,48,18,-67,67,-8878
overlapping,synchronic,48,19,-67,67,-8878
overlapping,synchronic,48,20,-67,61,-8110
overlapping,synchronic,48,21,-67,61,-8110
overlapping,synchronic,48,22,-67,61,-8110
overlapping,synchronic,48,23,-62,65,-7969
overlapping,synchronic,48,24,-62,65,-7969
overlapping,synchronic,48,25,-55,62,-6769
overlapping,synchronic,48,26,-55,62,-6769
overlapping,synchronic,48,27,-48,55,-5229
overlapping,synchronic,48,28,-51,52,-5205
overlapping,synchronic,48,29,-48,42,-3968
overlapping,synchronic,48,30,-45,43,-3774
overlapping,synchronic,48,31,-37,44,-3205
overlapping,synchronic,48,32,-37,44,-3205
overlapping,synchronic,48,33,-37,44,-3205
overlapping,synchronic,48,34,-37,44,-3205
overlapping,synchronic,48,35,-37,44,-3205
overlapping,synchronic,48,36,-35,37,-2494
overlapping,synchronic,48,37,-35,37,-2494
overlapping,synchronic,48,38,-35,37,-2494
overlapping,synchronic,48,39,-35,37,-2494
overlapping,synchronic,48,40,-29,41,-2422
overlapping,synchronic,48,41,-29,41,-2422
overlapping,synchronic,48,42,-29,41,-2422
overlapping,synchronic,48,43,-29,41,-2422
overlapping,synchronic,48,44,-24,37,-1845
overlapping,synchronic,48,45,-24,37,-1845
overlapping,synchronic,48,46,-14,31,-1057
overlapping,synchronic,48,47,-6,24,-512
overlapping,synchronic,48,48,-9,19,-342
overlapping,synchronic,48,49,-9,19,-342
overlapping,synchronic,49,0,-93,99,-18350
overlapping,synchronic,49,1,-93,99,-18350
overlapping,synchronic,49,2,-93,99,-18350
overlapping,synchronic,49,3,-94,96,-17952
overlapping,synchronic,49,4,-94,96,-17952
overlapping,synchronic,49,5,-94,93,-17385
overlapping,synchronic,49,6,-88,98,-17248
overlapping,synchronic,49,7,-85,97,-16534
overlapping,synchronic,49,8,-85,97,-16534
overlapping,synchronic,49,9,-83,93,-15438
overlapping,synchronic,49,10,-83,93,-15438
overlapping,synchronic,49,11,-76,84,-12732
overlapping,synchronic,49,12,-71,79,-11182
overlapping,synchronic,49,13,-71,79,-11182
overlapping,synchronic,49,14,-66,80,-10656
overlapping,synchronic,49,15,-58,81,-9825
overlapping,synchronic,49,16,-54,73,-8145
overlapping,synchronic,49,17,-54,73,-8145
overlapping,synchronic,49,18,-54,73,-8145
overlapping,synchronic,49,19,-48,75,-7829
overlapping,synchronic,49,20,-48,75,-7829
overlapping,synchronic,49,21,-48,75,-7829
overlapping,synchronic,49,22,-45,67,-6414
overlapping,synchronic,49,23,-45,67,-6414
overlapping,synchronic,49,24,-41,68,-6205
overlapping,synchronic,49,25,-36,64,-5292
overlapping,synchronic,49,26,-38,60,-4944
overlapping,synchronic,49,27,-38,60,-4944
overlapping,synchronic,49,28,-34,51,-3657
overlapping,synchronic,49,29,-32,51,-3525
overlapping,synchronic,49,30,-32,51,-3525
overlapping,synchronic,49,31,-32,51,-3525
overlapping,synchronic,49,32,-32,51,-3525
overlapping,synchronic,49,33,-36,46,-3312
overlapping,synchronic,49,34,-36,46,-3312
overlapping,synchronic,49,35,-34,47,-3265
overlapping,synchronic,49,36,-34,47,-3265
overlapping,synchronic,49,37,-34,47,-3265
overlapping,synchronic,49,38,-30,39,-2321
overlapping,synchronic,49,39,-24,35,-1701
overlapping,synchronic,49,40,-19,26,-937
overlapping,synchronic,49,41,-21,20,-741
overlapping,synchronic,49,42,-21,20,-741
overlapping,synchronic,49,43,-21,20,-741
overlapping,synchronic,49,44,-23,16,-685
overlapping,synchronic,49,45,-23,16,-685
overlapping,synchronic,49,46,-18,17,-513
overlapping,synchronic,49,47,-18,12,-368
overlapping,synchronic,49,48,-18,12,-368
overlapping,synchronic,49,49,-18,12,-368
overlapping,synchronic,50,0,-100,100,-19900
overlapping,synchronic,50,1,-100,100,-19900
overlapping,synchronic,50,2,-103,91,-18790
overlapping,synchronic,50,3,-103,91,-18790
overlapping,synchronic,50,4,-101,88,-17845
overlapping,synchronic,50,5,-96,84,-16172
overlapping,synchronic,50,6,-96,84,-16172
overlapping,synchronic,50,7,-96,84,-16172
overlapping,synchronic,50,8,-88,78,-13728
overlapping,synchronic,50,9,-85,81,-13686
overlapping,synchronic,50,10,-80,81,-12861
overlapping,synchronic,50,11,-81,77,-12390
overlapping,synchronic,50,12,-76,73,-11005
overlapping,synchronic,50,13,-76,73,-11005
overlapping,synchronic,50,14,-71,76,-10717
overlapping,synchronic,50,15,-67,68,-9013
overlapping,synchronic,50,16,-67,68,-9013
overlapping,synchronic,50,17,-68,64,-8620
overlapping,synchronic,50,18,-68,64,-8620
overlapping,synchronic,50,19,-66,56,-7392
overlapping,synchronic,50,20,-66,56,-7392
overlapping,synchronic,50,21,-66,53,-7065
overlapping,synchronic,50,22,-66,53,-7065
overlapping,synchronic,50,23,-66,53,-7065
overlapping,synchronic,50,24,-66,53,-7065
overlapping,synchronic,50,25,-68,50,-7024
overlapping,synchronic,50,26,-69,47,-6870
overlapping,synchronic,50,27,-69,47,-6870
overlapping,synchronic,50,28,-69,47,-6870
overlapping,synchronic,50,29,-69,47,-6870
overlapping,synchronic,50,30,-69,47,-6870
overlapping,synchronic,50,31,-71,43,-6790
overlapping,synchronic,50,32,-64,50,-6496
overlapping,synchronic,50,33,-63,49,-6270
overlapping,synchronic,50,34,-62,45,-5769
overlapping,synchronic,50,35,-62,39,-5265
overlapping,synchronic,50,36,-62,39,-5265
overlapping,synchronic,50,37,-62,39,-5265
overlapping,synchronic,50,38,-60,42,-5264
overlapping,synchronic,50,39,-56,46,-5152
overlapping,synchronic,50,40,-56,46,-5152
overlapping,synchronic,50,41,-56,46,-5152
overlapping,synchronic,50,42,-56,40,-4636
overlapping,synchronic,50,43,-55,40,-4525
overlapping,synchronic,50,44,-55,40,-4525
overlapping,synchronic,50,45,-55,40,-4525
overlapping,synchronic,50,46,-50,36,-3696
overlapping,synchronic,50,47,-43,33,-2838
overlapping,synchronic,50,48,-43,33,-2838
overlapping,synchronic,50,49,-43,26,-2425
overlapping,synchronic,51,0,-100,97,-19309
overlapping,synchronic,51,1,-98,99,-19305
overlapping,synchronic,51,2,-98,99,-19305
overlapping,synchronic,51,3,-98,99,-19305
overlapping,synchronic,51,4,-98,99,-19305
overlapping,synchronic,51,5,-98,99,-19305
overlapping,synchronic,51,6,-99,96,-18917
overlapping,synchronic,51,7,-99,96,-18917
overlapping,synchronic,51,8,-96,92,-17580
overlapping,synchronic,51,9,-96,84,-16172
overlapping,synchronic,51,10,-87,80,-13869
overlapping,synchronic,51,11,-87,80,-13869
overlapping,synchronic,51,12,-78,73,-11313
overlapping,synchronic,51,13,-75,72,-10709
overlapping,synchronic,51,14,-75,72,-10709
overlapping,synchronic,51,15,-70,64,-8896
overlapping,synchronic,51,16,-70,64,-8896
overlapping,synchronic,51,17,-70,64,-8896
overlapping,synchronic,51,18,-70,61,-8521
overlapping,synchronic,51,19,-71,55,-7966
overlapping,synchronic,51,20,-71,55,-7966
overlapping,synchronic,51,21,-66,59,-7737
overlapping,synchronic,51,22,-66,57,-7505
overlapping,synchronic,51,23,-66,57,-7505
overlapping,synchronic,51,24,-66,57,-7505
overlapping,synchronic,51,25,-66,57,-7505
overlapping,synchronic,51,26,-66,57,-7505
overlapping,synchronic,51,27,-66,57,-7505
overlapping,synchronic,51,28,-66,57,-7505
overlapping,synchronic,51,29,-66,57,-7505
overlapping,synchronic,51,30,-66,57,-7505
overlapping,synchronic,51,31,-62,56,-6880
overlapping,synchronic,51,32,-53,58,-6073
overlapping,synchronic,51,33,-53,58,-6073
overlapping,synchronic,51,34,-53,58,-6073
overlapping,synchronic,51,35,-53,58,-6073
overlapping,synchronic,51,36,-53,58,-6073
overlapping,synchronic,51,37,-53,58,-6073
overlapping,synchronic,51,38,-48,53,-5013
overlapping,synchronic,51,39,-48,53,-5013
overlapping,synchronic,51,40,-48,53,-5013
overlapping,synchronic,51,41,-42,48,-3968
overlapping,synchronic,51,42,-42,48,-3968
overlapping,synchronic,51,43,-42,48,-3968
overlapping,synchronic,51,44,-42,48,-3968
overlapping,synchronic,51,45,-42,48,-3968
overlapping,synchronic,51,46,-42,48,-3968
overlapping,synchronic,51,47,-38,48,-3648
overlapping,synchronic,51,48,-38,48,-3648
overlapping,synchronic,51,49,-38,48,-3648
overlapping,synchronic,52,0,-100,99,-19701
overlapping,synchronic,52,1,-94,96,-17952
overlapping,synchronic,52,2,-93,91,-16830
overlapping,synchronic,52,3,-88,89,-15565
overlapping,synchronic,52,4,-87,81,-14030
overlapping,synchronic,52,5,-87,81,-14030
overlapping,synchronic,52,6,-81,83,-13350
overlapping,synchronic,52,7,-73,81,-11790
overlapping,synchronic,52,8,-73,81,-11790
overlapping,synchronic,52,9,-73,81,-11790
overlapping,synchronic,52,10,-73,81,-11790
overlapping,synchronic,52,11,-73,81,-11790
overlapping,synchronic,52,12,-73,81,-11790
overlapping,synchronic,52,13,-72,77,-11013
overlapping,synchronic,52,14,-78,70,-10884
overlapping,synchronic,52,15,-76,60,-9276
overlapping,synchronic,52,16,-76,60,-9276
overlapping,synchronic,52,17,-76,60,-9276
overlapping,synchronic,52,18,-76,60,-9276
overlapping,synchronic,52,19,-76,60,-9276
overlapping,synchronic,52,20,-76,60,-9276
overlapping,synchronic,52,21,-76,52,-8380
overlapping,synchronic,52,22,-70,44,-6736
overlapping,synchronic,52,23,-70,44,-6736
overlapping,synchronic,52,24,-67,43,-6238
overlapping,synchronic,52,25,-63,42,-5633
overlapping,synchronic,52,26,-61,42,-5385
overlapping,synchronic,52,27,-59,33,-4470
overlapping,synchronic,52,28,-59,33,-4470
overlapping,synchronic,52,29,-60,26,-4176
overlapping,synchronic,52,30,-60,26,-4176
overlapping,synchronic,52,31,-60,26,-4176
overlapping,synchronic,52,32,-60,26,-4176
overlapping,synchronic,52,33,-58,19,-3625
overlapping,synchronic,52,34,-58,19,-3625
overlapping,synchronic,52,35,-58,19,-3625
overlapping,synchronic,52,36,-52,17,-2893
overlapping,synchronic,52,37,-50,21,-2841
overlapping,synchronic,52,38,-46,27,-2745
overlapping,synchronic,52,39,-43,29,-2590
overlapping,synchronic,52,40,-43,29,-2590
overlapping,synchronic,52,41,-37,30,-2169
overlapping,synchronic,52,42,-37,30,-2169
overlapping,synchronic,52,43,-37,30,-2169
overlapping,synchronic,52,44,-38,24,-1920
overlapping,synchronic,52,45,-38,24,-1920
overlapping,synchronic,52,46,-38,24,-1920
overlapping,synchronic,52,47,-33,27,-1718
overlapping,synchronic,52,48,-33,27,-1718
overlapping,synchronic,52,49,-33,27,-1718
overlapping,synchronic,53,0,-100,100,-19900
overlapping,synchronic,53,1,-100,100,-19900
overlapping,synchronic,53,2,-102,97,-19713
overlapping,synchronic,53,3,-108,90,-19664
overlapping,synchronic,53,4,-108,90,-19664
overlapping,synchronic,53,5,-109,87,-19350
overlapping,synchronic,53,6,-109,87,-19350
overlapping,synchronic,53,7,-101,82,-16825
overlapping,synchronic,53,8,-101,82,-16825
overlapping,synchronic,53,9,-97,85,-16534
overlapping,synchronic,53,10,-97,85,-16534
overlapping,synchronic,53,11,-95,78,-15009
overlapping,synchronic,53,12,-95,78,-15009
overlapping,synchronic,53,13,-95,78,-15009
overlapping,synchronic,53,14,-95,78,-15009
overlapping,synchronic,53,15,-90,73,-13329
overlapping,synchronic,53,16,-87,70,-12369
overlapping,synchronic,53,17,-85,66,-11481
overlapping,synchronic,53,18,-85,66,-11481
overlapping,synchronic,53,19,-83,62,-10633
overlapping,synchronic,53,20,-83,62,-10633
overlapping,synchronic,53,21,-85,58,-10489
overlapping,synchronic,53,22,-77,56,-8965
overlapping,synchronic,53,23,-77,56,-8965
overlapping,synchronic,53,24,-77,56,-8965
